mass sin_l res ratio channel width
2223.246492985972 0.9218436873747494 -1 -0.9218436873747494 -1 1.3286347340161515
1799.5991983967938 0.44088176352705405 -1 -0.44088176352705405 -1 0.19911605197072177
1507.8156312625251 0.06212424849699398 1 0.10448184834714926 0 0.0027753700170878156
1106.6132264529058 0.48096192384769537 1 0.8921408662548406 1 0.0895944288971872
2293.386773547094 0.8657314629258517 -1 -0.8657314629258517 -1 1.246916421322166
1485.370741482966 0.8817635270541081 0 1.5064471806257427 0 0.5425942055279407
1378.7575150300602 0.8356713426853707 0 1.4045054106194237 0 0.4198966804078019
1580.7615230460922 0.939879759519038 0 1.3716366294561844 0 0.6982036738426516
2063.3266533066135 0.6472945891783567 -1 -0.6472945891783567 -1 0.5642274523917445
1533.0661322645292 0.40881763527054105 1 0.653098699435122 0 0.12424649250900363
1692.9859719438878 0.9939879759519037 0 1.4378940420876858 0 0.8957298683615887
1446.0921843687374 0.9519038076152304 0 1.6229775899302448 0 0.599345732132322
1973.5470941883768 0.3927855711422845 -1 -0.3927855711422845 -1 0.19007248029930707
1810.8216432865731 0.45290581162324645 -1 -0.45290581162324645 -1 0.21275401975372918
1723.8476953907816 0.4288577154308617 -1 -0.4288577154308617 -1 0.17287534434937216
1014.0280561122245 0.8476953907815631 0 1.5442207742870808 1 0.23368393175907223
2290.581162324649 0.39078156312625245 -1 -0.39078156312625245 -1 0.2534403827623338
2007.2144288577156 0.16032064128256512 -1 -0.16032064128256512 -1 0.03275518477627083
1561.1222444889781 0.751503006012024 0 1.1372206135368972 0 0.4353508683901489
1577.9559118236473 0.1503006012024048 1 0.22046641549010118 0 0.017791636367084685
1805.2104208416836 0.6753507014028055 -1 -0.6753507014028055 -1 0.47013750914522806
1277.7555110220442 0.501002004008016 1 0.8090847276270661 0 0.12961724538586328
2116.6332665330665 0.7074148296593186 -1 -0.7074148296593186 -1 0.7091765948401645
