mass br_wb br_zt br_ht s_u_r s_d_r
676 0.05583954893417299 0.36478015773139205 0.5793802933344349 0.4 0.4
677 0.05584648328223113 0.3650523674106508 0.5791011493071181 0.4 0.4
678 0.05585339985932031 0.3653235985017548 0.5788230016389249 0.4 0.4
679 0.055860298657500626 0.36559385521386367 0.5785458461286357 0.4 0.4
680 0.05586717967008964 0.3658631417378352 0.5782696785920752 0.4 0.4
681 0.05587404289163602 0.36613146224626725 0.5779944948620968 0.4 0.4
682 0.0558808883178939 0.36639882089354314 0.5777202907885628 0.4 0.4
683 0.05588771594579749 0.3666652218158759 0.5774470622383266 0.4 0.4
684 0.055894525773436315 0.36693066913135314 0.5771748050952106 0.4 0.4
685 0.05590131780003085 0.36719516693998433 0.5769035152599848 0.4 0.4
686 0.0559080920259086 0.367458719323747 0.5766331886503444 0.4 0.4
687 0.055914848452480875 0.3677213303466347 0.5763638212008844 0.4 0.4
688 0.05592158708221945 0.3679830040547054 0.5760954088630751 0.4 0.4
689 0.055928307918634304 0.3682437444761302 0.5758279476052356 0.4 0.4
690 0.055935010966251274 0.3685035556212426 0.5755614334125061 0.4 0.4
691 0.055941696230590435 0.3687624414825894 0.5752958622868203 0.4 0.4
692 0.05594836371814477 0.3690204060349808 0.5750312302468744 0.4 0.4
693 0.055955013436359134 0.36927745323554256 0.5747675333280983 0.4 0.4
694 0.055961645393609996 0.3695335870237666 0.5745047675826234 0.4 0.4
695 0.055968259599184875 0.36978881132156444 0.5742429290792507 0.4 0.4
696 0.055974856063262975 0.3700431300333197 0.5739820139034173 0.4 0.4
697 0.055981434796895505 0.37029654704594117 0.5737220181571634 0.4 0.4
698 0.055987995811986775 0.37054906622891765 0.5734629379590956 0.4 0.4
699 0.055994539121275465 0.370800691434371 0.5732047694443536 0.4 0.4
700 0.056001064738316245 0.371051426497112 0.5729475087645719 0.4 0.4
701 0.05600757267746194 0.3713012752346946 0.5726911520878435 0.4 0.4
702 0.056014062953845624 0.3715502414474721 0.5724356955986822 0.4 0.4
703 0.056020535583363514 0.3717983289186531 0.5721811354979833 0.4 0.4
704 0.05602699058265781 0.3720455414143575 0.5719274680029848 0.4 0.4
705 0.05603342796910003 0.3722918826836732 0.5716746893472266 0.4 0.4
706 0.056039847760774794 0.3725373564587139 0.5714227957805113 0.4 0.4
707 0.05604624997646343 0.37278196645467515 0.5711717835688614 0.4 0.4
708 0.056052634635628436 0.3730257163698934 0.5709216489944782 0.4 0.4
709 0.056059001758398015 0.3732686098859032 0.5706723883556987 0.4 0.4
710 0.05606535136555071 0.3735106506674956 0.5704239979669536 0.4 0.4
711 0.056071683478500535 0.3737518423627773 0.5701764741587222 0.4 0.4
712 0.056077998119282525 0.373992188603228 0.5699298132774893 0.4 0.4
713 0.05608429531053804 0.3742316930037619 0.5696840116857 0.4 0.4
714 0.056090575075500936 0.3744703591627843 0.5694390657617147 0.4 0.4
715 0.05609683743798369 0.37470819066225314 0.5691949718997633 0.4 0.4
716 0.05610308242236369 0.3749451910677379 0.5689517265098984 0.4 0.4
717 0.056109310053570026 0.3751813639284799 0.56870932601795 0.4 0.4
718 0.05611552035707036 0.3754167127774522 0.5684677668654774 0.4 0.4
719 0.05612171335885813 0.3756512411314203 0.5682270455097215 0.4 0.4
720 0.05612788908543988 0.375884952491002 0.5679871584235581 0.4 0.4
721 0.05613404756382295 0.37611785034072903 0.5677481020954479 0.4 0.4
722 0.05614018882150339 0.37634993814910717 0.5675098730293896 0.4 0.4
723 0.056146312886453914 0.3765812193686772 0.5672724677448688 0.4 0.4
724 0.05615241978711234 0.3768116974360768 0.5670358827768109 0.4 0.4
725 0.05615850955237 0.3770413757721006 0.5668001146755293 0.4 0.4
726 0.056164582211560704 0.37727025778176265 0.5665651600066768 0.4 0.4
727 0.05617063779444937 0.377498346854357 0.5663310153511937 0.4 0.4
728 0.05617667633122146 0.37772564636352013 0.5660976773052584 0.4 0.4
729 0.05618269785247223 0.3779521596672911 0.5658651424802367 0.4 0.4
730 0.05618870238919618 0.37817789010817543 0.5656334075026284 0.4 0.4
731 0.056194689972777025 0.37840284101320437 0.5654024690140185 0.4 0.4
732 0.056200660634977515 0.3786270156939993 0.5651723236710231 0.4 0.4
733 0.056206614407929505 0.37885041744683134 0.5649429681452391 0.4 0.4
734 0.056212551324124435 0.37907304955268456 0.5647143991231909 0.4 0.4
735 0.056218471416403626 0.37929491527731796 0.5644866133062785 0.4 0.4
736 0.056224374717949145 0.37951601787132677 0.564259607410724 0.4 0.4
737 0.056230261262274435 0.3797363605702055 0.5640333781675201 0.4 0.4
738 0.056236131083215596 0.37995594659440884 0.5638079223223755 0.4 0.4
739 0.05624198421492228 0.38017477914941417 0.5635832366356636 0.4 0.4
740 0.056247820691849276 0.38039286142578427 0.5633593178823664 0.4 0.4
741 0.05625364054874791 0.3806101965992285 0.5631361628520235 0.4 0.4
742 0.05625944382065765 0.380826787830665 0.5629137683486773 0.4 0.4
743 0.056265230542898115 0.3810426382662832 0.5626921311908186 0.4 0.4
744 0.056271000751060875 0.3812577510376054 0.5624712482113339 0.4 0.4
745 0.05627675448100159 0.38147212926154883 0.5622511162574496 0.4 0.4
746 0.056282491768832474 0.3816857760404873 0.5620317321906801 0.4 0.4
747 0.05628821265091446 0.3818986944623142 0.5618130928867713 0.4 0.4
748 0.05629391716384993 0.3821108876005034 0.5615951952356468 0.4 0.4
749 0.05629960534447535 0.38232235851417046 0.5613780361413542 0.4 0.4
750 0.05630527722985411 0.38253311024813624 0.5611616125220097 0.4 0.4
751 0.05631093285726951 0.38274314583298685 0.5609459213097436 0.4 0.4
752 0.056316572264217844 0.38295246828513674 0.5607309594506454 0.4 0.4
753 0.056322195488401706 0.38316108060688875 0.5605167239047096 0.4 0.4
754 0.056327802567723226 0.38336898578649664 0.5603032116457801 0.4 0.4
755 0.056333393540277665 0.3835761867982266 0.5600904196614959 0.4 0.4
756 0.05633896844434696 0.38378268660241766 0.5598783449532353 0.4 0.4
757 0.05634452731839351 0.38398848814554404 0.5596669845360623 0.4 0.4
758 0.056350070201053946 0.38419359436027534 0.5594563354386707 0.4 0.4
759 0.05635559713113318 0.3843980081655382 0.5592463947033286 0.4 0.4
760 0.056361108147598434 0.3846017324665769 0.5590371593858247 0.4 0.4
761 0.056366603289573464 0.3848047701550146 0.558828626555412 0.4 0.4
762 0.05637208259633282 0.3850071241089136 0.5586207932947537 0.4 0.4
763 0.056377546107296284 0.38520879719283646 0.5584136566998673 0.4 0.4
764 0.05638299386202333 0.38540979225790634 0.5582072138800703 0.4 0.4
765 0.0563884259002079 0.3856101121418668 0.5580014619579252 0.4 0.4
766 0.05639384226167298 0.38580975966914344 0.5577963980691835 0.4 0.4
767 0.05639924298636541 0.3860087376509022 0.5575920193627323 0.4 0.4
768 0.05640462811435096 0.38620704888511154 0.5573883230005376 0.4 0.4
769 0.05640999768580917 0.3864046961566004 0.5571853061575905 0.4 0.4
770 0.0564153517410286 0.38660168223711877 0.5569829660218527 0.4 0.4
771 0.056420690320401944 0.3867980098853978 0.5567812997942002 0.4 0.4
772 0.056426013464421484 0.38699368184720834 0.5565803046883702 0.4 0.4
773 0.05643132121367421 0.38718870085542084 0.556379977930905 0.4 0.4
774 0.05643661360883764 0.38738306963006436 0.5561803167610979 0.4 0.4
775 0.05644189069067509 0.3875767908783858 0.555981318430939 0.4 0.4
776 0.056447152500031524 0.38776986729490853 0.55578298020506 0.4 0.4
777 0.05645239907782916 0.3879623015614909 0.5555852993606799 0.4 0.4
778 0.056457630465063385 0.38815409634738596 0.5553882731875507 0.4 0.4
779 0.05646284670279866 0.38834525430929845 0.555191898987903 0.4 0.4
780 0.05646804783216435 0.3885357780914436 0.554996174076392 0.4 0.4
781 0.056473233894351084 0.38872567032560595 0.554801095780043 0.4 0.4
782 0.056478404930606546 0.3889149336311962 0.5546066614381973 0.4 0.4
783 0.0564835609822319 0.38910357061530987 0.5544128684024583 0.4 0.4
784 0.05648870209057803 0.3892915838727834 0.5542197140366385 0.4 0.4
785 0.05649382829704193 0.38947897598625403 0.5540271957167041 0.4 0.4
786 0.05649893964306301 0.38966574952621497 0.5538353108307219 0.4 0.4
787 0.05650403617011981 0.3898519070510732 0.5536440567788069 0.4 0.4
788 0.05650911791972637 0.39003745110720633 0.5534534309730672 0.4 0.4
789 0.05651418493342893 0.3902223842290199 0.5532634308375511 0.4 0.4
790 0.05651923725280273 0.39040670893900276 0.5530740538081946 0.4 0.4
791 0.05652427491944866 0.39059042774778424 0.552885297332767 0.4 0.4
792 0.056529297974990185 0.3907735431541906 0.5526971588708192 0.4 0.4
793 0.056534306461070154 0.3909560576453 0.5525096358936298 0.4 0.4
794 0.0565393004193478 0.3911379736964996 0.5523227258841527 0.4 0.4
795 0.056544279891495824 0.3913192937715401 0.552136426336964 0.4 0.4
796 0.05654924491919745 0.3915000203225915 0.551950734758211 0.4 0.4
797 0.05655419554414339 0.3916801557902991 0.5517656486655576 0.4 0.4
798 0.05655913180802939 0.3918597026038372 0.5515811655881333 0.4 0.4
799 0.05656405375255316 0.3920386631809656 0.5513972830664813 0.4 0.4
800 0.05656896141941183 0.3922170399280825 0.5512139986525056 0.4 0.4
801 0.05657385485029939 0.39239483524028046 0.5510313099094202 0.4 0.4
802 0.0565787340869039 0.3925720515014002 0.5508492144116959 0.4 0.4
803 0.05658359917090515 0.39274869108408433 0.5506677097450104 0.4 0.4
804 0.05658845014397215 0.392924756349832 0.5504867935061959 0.4 0.4
805 0.056593287047760635 0.39310024964905166 0.5503064633031877 0.4 0.4
806 0.05659810992391075 0.3932751733211156 0.5501267167549737 0.4 0.4
807 0.05660291881404468 0.3934495296944126 0.5499475514915427 0.4 0.4
808 0.056607713759764464 0.39362332108640113 0.5497689651538344 0.4 0.4
809 0.05661249480264968 0.39379654980366235 0.549590955393688 0.4 0.4
810 0.0566172619842553 0.3939692181419532 0.5494135198737915 0.4 0.4
811 0.05662201534610951 0.39414132838625804 0.5492366562676324 0.4 0.4
812 0.05662675492971172 0.3943128828108418 0.5490603622594464 0.4 0.4
813 0.05663148077653041 0.394483883679302 0.5488846355441677 0.4 0.4
814 0.0566361929280012 0.3946543332446195 0.5487094738273792 0.4 0.4
815 0.056640891425524864 0.39482423374921216 0.548534874825263 0.4 0.4
816 0.056645576310465406 0.39499358742498486 0.5483608362645498 0.4 0.4
817 0.05665024762414812 0.39516239649338125 0.5481873558824706 0.4 0.4
818 0.05665490540785799 0.39533066316543475 0.5480144314267072 0.4 0.4
819 0.05665954970283762 0.3954983896418199 0.5478420606553426 0.4 0.4
820 0.056664180550285576 0.3956655781129022 0.5476702413368122 0.4 0.4
821 0.05666879799135473 0.3958322307587898 0.5474989712498555 0.4 0.4
822 0.05667340206715051 0.39599834974938203 0.5473282481834675 0.4 0.4
823 0.056677992818729275 0.3961639372444212 0.5471580699368495 0.4 0.4
824 0.05668257028709671 0.39632899539354144 0.5469884343193617 0.4 0.4
825 0.056687134513206235 0.3964935263363191 0.5468193391504746 0.4 0.4
826 0.05669168553795754 0.3966575322023208 0.5466507822597217 0.4 0.4
827 0.05669622340219498 0.3968210151111544 0.5464827614866504 0.4 0.4
828 0.05670074814670621 0.3969839771725175 0.5463152746807762 0.4 0.4
829 0.05670525981222068 0.3971464204862449 0.5461483197015344 0.4 0.4
830 0.05670975843940821 0.39730834714235935 0.5459818944182324 0.4 0.4
831 0.056714244068877755 0.39746975922111855 0.5458159967100038 0.4 0.4
832 0.05671871674117591 0.3976306587930636 0.5456506244657605 0.4 0.4
833 0.056723176496785724 0.39779104791906744 0.5454857755841468 0.4 0.4
834 0.056727623376125316 0.39795092865038234 0.5453214479734922 0.4 0.4
835 0.05673205741954677 0.3981103030286873 0.5451576395517659 0.4 0.4
836 0.05673647866733471 0.39826917308613585 0.5449943482465294 0.4 0.4
837 0.056740887159705385 0.39842754084540283 0.5448315719948919 0.4 0.4
838 0.05674528293680527 0.3985854083197315 0.5446693087434633 0.4 0.4
839 0.056749666038710074 0.3987427775129803 0.5445075564483097 0.4 0.4
840 0.05675403650542349 0.39889965041966957 0.5443463130749069 0.4 0.4
841 0.05675839437687639 0.3990560290250278 0.544185576598096 0.4 0.4
842 0.056762739692925474 0.39921191530503736 0.5440253450020371 0.4 0.4
843 0.0567670724933524 0.3993673112264814 0.5438656162801663 0.4 0.4
844 0.05677139281786282 0.3995222187469881 0.5437063884351492 0.4 0.4
845 0.05677570070608526 0.3996766398150776 0.5435476594788371 0.4 0.4
846 0.05677999619757029 0.399830576370207 0.5433894274322227 0.4 0.4
847 0.05678427933178963 0.3999840303428148 0.5432316903253955 0.4 0.4
848 0.056788550148135074 0.40013700365436633 0.5430744461974986 0.4 0.4
849 0.05679280868591782 0.4002894982173985 0.5429176930966837 0.4 0.4
850 0.056797054984367434 0.400441515935564 0.5427614290800685 0.4 0.4
851 0.056801289082631205 0.4005930587036759 0.542605652213693 0.4 0.4
852 0.05680551101977314 0.40074412840775164 0.5424503605724752 0.4 0.4
853 0.056809720834773286 0.4008947269250567 0.5422955522401701 0.4 0.4
854 0.056813918566526955 0.40104485612414886 0.5421412253093242 0.4 0.4
855 0.05681810425384399 0.4011945178649207 0.5419873778812352 0.4 0.4
856 0.05682227793544801 0.401343713998644 0.541834008065908 0.4 0.4
857 0.05682643964997563 0.40149244636801207 0.5416811139820122 0.4 0.4
858 0.056830589435975985 0.40164071680718305 0.5415286937568411 0.4 0.4
859 0.05683472733190981 0.40178852714182167 0.5413767455262685 0.4 0.4
860 0.05683885337614897 0.4019358791891437 0.5412252674347073 0.4 0.4
861 0.05684296760697579 0.40208277475795595 0.5410742576350682 0.4 0.4
862 0.05684707006258243 0.40222921564869984 0.5409237142887177 0.4 0.4
863 0.056851160781070276 0.40237520365349255 0.5407736355654372 0.4 0.4
864 0.05685523980044935 0.4025207405561692 0.5406240196433815 0.4 0.4
865 0.05685930715863783 0.4026658281323241 0.540474864709038 0.4 0.4
866 0.05686336289346149 0.4028104681493518 0.5403261689571868 0.4 0.4
867 0.05686740704265313 0.4029546623664886 0.5401779305908583 0.4 0.4
868 0.05687143964385208 0.40309841253485335 0.5400301478212947 0.4 0.4
869 0.05687546073460375 0.4032417203974878 0.5398828188679086 0.4 0.4
870 0.056879470352359046 0.40338458768939756 0.5397359419582434 0.4 0.4
871 0.05688346853447412 0.4035270161375921 0.5395895153279338 0.4 0.4
872 0.056887455318209774 0.40366900746112505 0.5394435372206653 0.4 0.4
873 0.05689143074073097 0.4038105633711337 0.5392980058881351 0.4 0.4
874 0.056895394839106585 0.40395168557087985 0.5391529195900135 0.4 0.4
875 0.056899347650308955 0.40409237575578766 0.5390082765939034 0.4 0.4
876 0.0569032892112134 0.4042326356134844 0.5388640751753023 0.4 0.4
877 0.05690721955859795 0.40437246682383854 0.5387203136175635 0.4 0.4
878 0.05691113872914295 0.4045118710590002 0.5385769902118568 0.4 0.4
879 0.056915046759430765 0.4046508499834379 0.5384341032571311 0.4 0.4
880 0.056918943685945404 0.4047894052539791 0.5382916510600756 0.4 0.4
881 0.05692282954507216 0.4049275385198468 0.5381496319350811 0.4 0.4
882 0.05692670437309741 0.40506525142269945 0.5380080442042032 0.4 0.4
883 0.056930568206208246 0.4052025455966674 0.5378668861971243 0.4 0.4
884 0.05693442108049225 0.40533942266839224 0.5377261562511154 0.4 0.4
885 0.05693826303193715 0.405475884257063 0.5375858527109998 0.4 0.4
886 0.056942094096430626 0.4056119319744545 0.5374459739291149 0.4 0.4
887 0.056945914309760114 0.4057475674249644 0.5373065182652756 0.4 0.4
888 0.05694972370761238 0.4058827922056502 0.5371674840867373 0.4 0.4
889 0.05695352232557353 0.4060176079062664 0.5370288697681601 0.4 0.4
890 0.05695731019912868 0.4061520161093004 0.5368906736915711 0.4 0.4
891 0.05696108736366172 0.40628601839001044 0.5367528942463278 0.4 0.4
892 0.056964853854455294 0.40641961631646045 0.5366155298290842 0.4 0.4
893 0.05696860970669041 0.40655281144955757 0.5364785788437519 0.4 0.4
894 0.05697235495544638 0.40668560534308684 0.5363420397014668 0.4 0.4
895 0.05697608963570063 0.406817999543748 0.5362059108205514 0.4 0.4
896 0.05697981378232866 0.40694999559119044 0.5360701906264809 0.4 0.4
897 0.05698352743010372 0.40708159501804947 0.5359348775518468 0.4 0.4
898 0.05698723061369683 0.4072127993499808 0.5357999700363225 0.4 0.4
899 0.056990923367676576 0.4073436101056958 0.5356654665266276 0.4 0.4
900 0.056994605726509086 0.4074740287969965 0.5355313654764945 0.4 0.4
901 0.05699827772455775 0.4076040569288107 0.5353976653466317 0.4 0.4
902 0.057001939396083334 0.40773369599922576 0.5352643646046908 0.4 0.4
903 0.05700559077524383 0.4078629474995238 0.5351314617252323 0.4 0.4
904 0.05700923189609425 0.4079918129142153 0.5349989551896903 0.4 0.4
905 0.05701286279258677 0.4081202937210733 0.53486684348634 0.4 0.4
906 0.05701648349857049 0.4082483913911676 0.5347351251102619 0.4 0.4
907 0.05702009404779154 0.40837610738889785 0.5346037985633106 0.4 0.4
908 0.05702369447389278 0.40850344317202764 0.5344728623540795 0.4 0.4
909 0.057027284810414115 0.40863040019171754 0.5343423149978684 0.4 0.4
910 0.057030865090792186 0.4087569798925582 0.5342121550166496 0.4 0.4
911 0.05703443534836039 0.4088831837126042 0.5340823809390355 0.4 0.4
912 0.05703799561634906 0.4090090130834053 0.5339529913002455 0.4 0.4
913 0.057041545927885205 0.4091344694300405 0.5338239846420743 0.4 0.4
914 0.057045086315992685 0.4092595541711502 0.5336953595128572 0.4 0.4
915 0.05704861681359205 0.40938426871896827 0.5335671144674398 0.4 0.4
916 0.057052137453500726 0.409508614479354 0.5334392480671452 0.4 0.4
917 0.05705564826843297 0.40963259285182546 0.5333117588797415 0.4 0.4
918 0.057059149290999825 0.4097562052295895 0.5331846454794107 0.4 0.4
919 0.05706264055370924 0.4098794529995747 0.533057906446716 0.4 0.4
920 0.05706612208896606 0.41000233754246235 0.5329315403685716 0.4 0.4
921 0.057069593929072085 0.4101248602327184 0.5328055458382096 0.4 0.4
922 0.05707305610622613 0.4102470224386231 0.5326799214551509 0.4 0.4
923 0.05707650865252401 0.41036882552230475 0.5325546658251712 0.4 0.4
924 0.05707995159995877 0.4104902708397677 0.5324297775602734 0.4 0.4
925 0.05708338498042057 0.4106113597409252 0.5323052552786542 0.4 0.4
926 0.05708680882569679 0.41073209356962836 0.5321810976046748 0.4 0.4
927 0.0570902231674722 0.41085247366369787 0.53205730316883 0.4 0.4
928 0.0570936280373289 0.4109725013549533 0.5319338706077179 0.4 0.4
929 0.057097023466746596 0.41109217796924385 0.5318107985640096 0.4 0.4
930 0.057100409487102544 0.41121150482647784 0.5316880856864197 0.4 0.4
931 0.0571037861296716 0.4113304832406526 0.5315657306296759 0.4 0.4
932 0.05710715342562652 0.41144911451988403 0.5314437320544894 0.4 0.4
933 0.05711051140603792 0.4115673999664365 0.5313220886275256 0.4 0.4
934 0.057113860101874386 0.41168534087675135 0.5312007990213742 0.4 0.4
935 0.05711719954400261 0.41180293854147687 0.5310798619145204 0.4 0.4
936 0.057120529763187614 0.41192019424549675 0.5309592759913156 0.4 0.4
