#mT Tbq_005 Tbq_01 Tbq_02 Tbq_03
1050.5 0.05547175 0.1110425 0.211105 0.3021775
1051.0 0.0553685 0.110835 0.21070999999999998 0.30160499999999996
1051.5 0.05526525 0.1106275 0.210315 0.3010325
1052.0 0.055162 0.11042 0.20992 0.30045999999999995
1052.5 0.05505875 0.1102125 0.209525 0.2998875
1053.0 0.0549555 0.110005 0.20912999999999998 0.29931499999999994
1053.5 0.05485225 0.1097975 0.208735 0.29874249999999997
1054.0 0.054749 0.10959 0.20834 0.29817
1054.5 0.05464575 0.10938250000000001 0.207945 0.29759749999999996
1055.0 0.0545425 0.109175 0.20754999999999998 0.297025
1055.5 0.05443925 0.1089675 0.207155 0.29645249999999995
1056.0 0.054336 0.10876 0.20676 0.29588
1056.5 0.054232749999999996 0.1085525 0.206365 0.29530749999999995
1057.0 0.0541295 0.108345 0.20597 0.29473499999999997
1057.5 0.05402625 0.1081375 0.20557499999999998 0.2941625
1058.0 0.053923 0.10793 0.20518 0.29358999999999996
1058.5 0.05381975 0.1077225 0.204785 0.2930175
1059.0 0.0537165 0.107515 0.20439 0.29244499999999995
1059.5 0.05361325 0.1073075 0.20399499999999998 0.2918725
1060.0 0.05351 0.1071 0.2036 0.29129999999999995
1060.5 0.05340675 0.1068925 0.203205 0.29072749999999997
1061.0 0.0533035 0.106685 0.20281 0.290155
1061.5 0.05320025 0.1064775 0.20241499999999998 0.28958249999999996
1062.0 0.053097 0.10627 0.20201999999999998 0.28901
1062.5 0.05299375 0.1060625 0.201625 0.28843749999999996
1063.0 0.0528905 0.105855 0.20123 0.287865
1063.5 0.05278725 0.1056475 0.20083499999999999 0.28729249999999995
1064.0 0.052684 0.10544 0.20043999999999998 0.28672
1064.5 0.05258075 0.1052325 0.200045 0.2861475
1065.0 0.052477499999999996 0.10502500000000001 0.19965 0.28557499999999997
1065.5 0.05237425 0.1048175 0.199255 0.2850025
1066.0 0.052271 0.10461 0.19885999999999998 0.28442999999999996
1066.5 0.05216775 0.1044025 0.198465 0.2838575
1067.0 0.0520645 0.104195 0.19807 0.28328499999999995
1067.5 0.05196125 0.1039875 0.197675 0.2827125
1068.0 0.051858 0.10378 0.19727999999999998 0.28213999999999995
1068.5 0.05175475 0.1035725 0.19688499999999998 0.28156749999999997
1069.0 0.0516515 0.103365 0.19649 0.280995
1069.5 0.05154825 0.1031575 0.196095 0.28042249999999996
1070.0 0.051445 0.10295 0.19569999999999999 0.27985
1070.5 0.05134175 0.1027425 0.195305 0.27927749999999996
1071.0 0.0512385 0.102535 0.19491 0.278705
1071.5 0.05113525 0.1023275 0.194515 0.2781325
1072.0 0.051032 0.10212 0.19412 0.27756
1072.5 0.05092875 0.1019125 0.19372499999999998 0.2769875
1073.0 0.050825499999999996 0.101705 0.19333 0.27641499999999997
1073.5 0.050722249999999997 0.1014975 0.192935 0.2758425
1074.0 0.050619 0.10128999999999999 0.19254 0.27526999999999996
1074.5 0.05051575 0.10108249999999999 0.19214499999999998 0.2746975
1075.0 0.0504125 0.10087499999999999 0.19174999999999998 0.27412499999999995
1075.5 0.05030925 0.1006675 0.191355 0.2735525
1076.0 0.050206 0.10046 0.19096 0.27298
1076.5 0.05010275 0.1002525 0.19056499999999998 0.27240749999999997
1077.0 0.0499995 0.100045 0.19017 0.271835
1077.5 0.04989625 0.0998375 0.189775 0.27126249999999996
1078.0 0.049793 0.09963 0.18938 0.27069
1078.5 0.04968975 0.0994225 0.188985 0.2701175
1079.0 0.0495865 0.099215 0.18858999999999998 0.269545
1079.5 0.04948325 0.0990075 0.188195 0.2689725
1080.0 0.04938 0.0988 0.1878 0.26839999999999997
1080.5 0.04927675 0.0985925 0.187405 0.2678275
1081.0 0.0491735 0.098385 0.18700999999999998 0.26725499999999996
1081.5 0.049070249999999996 0.0981775 0.18661499999999998 0.2666825
1082.0 0.048967 0.09797 0.18622 0.26610999999999996
1082.5 0.04886375 0.0977625 0.185825 0.2655375
1083.0 0.0487605 0.097555 0.18542999999999998 0.264965
1083.5 0.04865725 0.0973475 0.185035 0.2643925
1084.0 0.048554 0.09714 0.18464 0.26382
1084.5 0.04845075 0.0969325 0.184245 0.26324749999999997
1085.0 0.0483475 0.096725 0.18384999999999999 0.262675
1085.5 0.04824425 0.09651749999999999 0.18345499999999998 0.2621025
1086.0 0.048140999999999996 0.09630999999999999 0.18306 0.26153
1086.5 0.04803775 0.0961025 0.182665 0.2609575
1087.0 0.0479345 0.095895 0.18227 0.260385
1087.5 0.04783125 0.0956875 0.18187499999999998 0.2598125
1088.0 0.047728 0.09548 0.18147999999999997 0.25923999999999997
1088.5 0.04762475 0.0952725 0.181085 0.2586675
1089.0 0.0475215 0.095065 0.18069 0.25809499999999996
1089.5 0.047418249999999995 0.0948575 0.18029499999999998 0.2575225
1090.0 0.047314999999999996 0.09465 0.1799 0.25695
1090.5 0.04721175 0.0944425 0.179505 0.2563775
1091.0 0.0471085 0.094235 0.17911 0.255805
1091.5 0.04700525 0.0940275 0.17871499999999998 0.2552325
1092.0 0.046902 0.09382 0.17831999999999998 0.25466
1092.5 0.04679875 0.0936125 0.177925 0.2540875
1093.0 0.0466955 0.093405 0.17753 0.253515
1093.5 0.04659225 0.09319749999999999 0.177135 0.2529425
1094.0 0.046489 0.09298999999999999 0.17673999999999998 0.25237
1094.5 0.04638575 0.09278249999999999 0.17634499999999997 0.2517975
1095.0 0.0462825 0.09257499999999999 0.17595 0.251225
1095.5 0.04617925 0.09236749999999999 0.175555 0.2506525
1096.0 0.046076 0.09215999999999999 0.17515999999999998 0.25007999999999997
1096.5 0.04597275 0.09195249999999999 0.174765 0.2495075
1097.0 0.0458695 0.091745 0.17437 0.248935
1097.5 0.04576625 0.0915375 0.173975 0.24836249999999999
1098.0 0.045662999999999995 0.09133 0.17357999999999998 0.24779
1098.5 0.045559749999999996 0.0911225 0.17318499999999998 0.2472175
1099.0 0.0454565 0.090915 0.17279 0.246645
1099.5 0.04535325 0.0907075 0.172395 0.2460725
1100.0 0.04525 0.0905 0.172 0.2455
1100.5 0.04514675 0.0902925 0.17160499999999998 0.2449275
1101.0 0.0450435 0.090085 0.17120999999999997 0.244355
1101.5 0.04494025 0.0898775 0.170815 0.24378249999999999
1102.0 0.044837 0.08967 0.17042 0.24321
1102.5 0.044733749999999996 0.0894625 0.17002499999999998 0.2426375
1103.0 0.0446305 0.089255 0.16962999999999998 0.242065
1103.5 0.04452725 0.0890475 0.169235 0.2414925
1104.0 0.044424 0.08884 0.16884 0.24092
1104.5 0.04432075 0.0886325 0.16844499999999998 0.2403475
1105.0 0.0442175 0.088425 0.16804999999999998 0.239775
1105.5 0.04411425 0.0882175 0.167655 0.23920249999999998
1106.0 0.044011 0.08801 0.16726 0.23863
1106.5 0.043907749999999995 0.0878025 0.16686499999999999 0.2380575
1107.0 0.043804499999999996 0.08759499999999999 0.16646999999999998 0.237485
1107.5 0.04370125 0.08738749999999999 0.166075 0.2369125
1108.0 0.043598 0.08718 0.16568 0.23634
1108.5 0.04349475 0.0869725 0.165285 0.2357675
1109.0 0.0433915 0.086765 0.16488999999999998 0.235195
1109.5 0.04328825 0.0865575 0.164495 0.23462249999999998
1110.0 0.043185 0.08635 0.1641 0.23405
1110.5 0.04308175 0.0861425 0.163705 0.2334775
1111.0 0.042978499999999996 0.085935 0.16330999999999998 0.232905
1111.5 0.04287525 0.0857275 0.16291499999999998 0.2323325
1112.0 0.042772 0.08552 0.16252 0.23176
1112.5 0.04266875 0.0853125 0.162125 0.2311875
1113.0 0.0425655 0.085105 0.16172999999999998 0.230615
1113.5 0.04246225 0.0848975 0.161335 0.23004249999999998
1114.0 0.042359 0.08469 0.16094 0.22947
1114.5 0.04225575 0.0844825 0.160545 0.2288975
1115.0 0.042152499999999996 0.084275 0.16015 0.228325
1115.5 0.042049249999999996 0.0840675 0.15975499999999998 0.2277525
1116.0 0.041946 0.08386 0.15936 0.22718
1116.5 0.04184275 0.0836525 0.158965 0.2266075
1117.0 0.0417395 0.083445 0.15857 0.22603499999999999
1117.5 0.04163625 0.0832375 0.15817499999999998 0.2254625
1118.0 0.041533 0.08303 0.15778 0.22489
1118.5 0.04142975 0.08282250000000001 0.157385 0.2243175
1119.0 0.0413265 0.082615 0.15699 0.223745
1119.5 0.041223249999999996 0.0824075 0.15659499999999998 0.2231725
1120.0 0.04112 0.0822 0.1562 0.2226
1120.5 0.04101675 0.0819925 0.155805 0.2220275
1121.0 0.0409135 0.081785 0.15541 0.22145499999999999
1121.5 0.04081025 0.0815775 0.155015 0.22088249999999998
1122.0 0.040707 0.08137 0.15462 0.22031
1122.5 0.04060375 0.0811625 0.154225 0.2197375
1123.0 0.040500499999999995 0.080955 0.15383 0.219165
1123.5 0.040397249999999996 0.0807475 0.153435 0.2185925
1124.0 0.040293999999999996 0.08054 0.15304 0.21802
1124.5 0.04019075 0.0803325 0.152645 0.2174475
1125.0 0.0400875 0.080125 0.15225 0.21687499999999998
1125.5 0.03998425 0.0799175 0.151855 0.2163025
1126.0 0.039881 0.07971 0.15145999999999998 0.21573
1126.5 0.03977775 0.0795025 0.151065 0.2151575
1127.0 0.0396745 0.079295 0.15067 0.214585
1127.5 0.03957125 0.0790875 0.150275 0.2140125
1128.0 0.039467999999999996 0.07888 0.14988 0.21344
1128.5 0.03936475 0.0786725 0.149485 0.2128675
1129.0 0.0392615 0.07846500000000001 0.14909 0.212295
1129.5 0.03915825 0.07825750000000001 0.148695 0.21172249999999998
1130.0 0.039055 0.07805000000000001 0.1483 0.21115
1130.5 0.03895175 0.07784250000000001 0.147905 0.2105775
1131.0 0.0388485 0.07763500000000001 0.14751 0.210005
1131.5 0.038745249999999995 0.07742750000000001 0.147115 0.2094325
1132.0 0.038641999999999996 0.07722000000000001 0.14672 0.20886
1132.5 0.03853875 0.07701250000000001 0.146325 0.20828750000000001
1133.0 0.0384355 0.076805 0.14593 0.20771499999999998
1133.5 0.03833225 0.0765975 0.145535 0.2071425
1134.0 0.038229 0.07639 0.14514 0.20657
1134.5 0.03812575 0.0761825 0.144745 0.2059975
1135.0 0.0380225 0.075975 0.14435 0.205425
1135.5 0.03791925 0.0757675 0.143955 0.2048525
1136.0 0.037815999999999995 0.07556 0.14356 0.20428
1136.5 0.037712749999999996 0.0753525 0.143165 0.20370749999999999
1137.0 0.0376095 0.075145 0.14277 0.203135
1137.5 0.03750625 0.0749375 0.142375 0.2025625
1138.0 0.037403 0.07473 0.14198 0.20199
1138.5 0.03729975 0.0745225 0.14158500000000002 0.2014175
1139.0 0.0371965 0.074315 0.14119 0.200845
1139.5 0.037093249999999994 0.0741075 0.140795 0.2002725
1140.0 0.036989999999999995 0.07390000000000001 0.1404 0.1997
1140.5 0.036886749999999996 0.07369250000000001 0.140005 0.1991275
1141.0 0.0367835 0.07348500000000001 0.13961 0.19855499999999998
1141.5 0.03668025 0.07327750000000001 0.139215 0.1979825
1142.0 0.036577 0.07307000000000001 0.13882 0.19741
1142.5 0.03647375 0.07286250000000001 0.13842500000000002 0.1968375
1143.0 0.0363705 0.07265500000000001 0.13803 0.196265
1143.5 0.03626725 0.0724475 0.137635 0.1956925
1144.0 0.036164 0.07224 0.13724 0.19512
1144.5 0.03606075 0.0720325 0.136845 0.19454749999999998
1145.0 0.035957499999999996 0.071825 0.13645000000000002 0.193975
1145.5 0.03585425 0.0716175 0.136055 0.1934025
1146.0 0.035751 0.07141 0.13566 0.19283
1146.5 0.03564775 0.0712025 0.135265 0.1922575
1147.0 0.0355445 0.070995 0.13487 0.191685
1147.5 0.03544125 0.0707875 0.134475 0.1911125
1148.0 0.035337999999999994 0.07058 0.13408 0.19054
1148.5 0.035234749999999995 0.0703725 0.133685 0.1899675
1149.0 0.035131499999999996 0.070165 0.13329000000000002 0.189395
1149.5 0.03502825 0.0699575 0.132895 0.1888225
1150.0 0.034925 0.06975 0.1325 0.18825
1150.5 0.03482175 0.06954250000000001 0.132105 0.1876775
1151.0 0.0347185 0.06933500000000001 0.13171 0.187105
1151.5 0.03461525 0.06912750000000001 0.13131500000000002 0.1865325
1152.0 0.034512 0.06892000000000001 0.13092 0.18596000000000001
1152.5 0.034408749999999995 0.06871250000000001 0.130525 0.1853875
1153.0 0.034305499999999996 0.06850500000000001 0.13013 0.184815
1153.5 0.03420225 0.06829750000000001 0.12973500000000002 0.1842425
1154.0 0.034099 0.06809000000000001 0.12934 0.18367
1154.5 0.03399575 0.06788250000000001 0.128945 0.1830975
1155.0 0.0338925 0.06767500000000001 0.12855 0.182525
1155.5 0.03378925 0.0674675 0.12815500000000002 0.1819525
1156.0 0.033686 0.06726 0.12776 0.18138
1156.5 0.033582749999999995 0.0670525 0.127365 0.1808075
1157.0 0.033479499999999995 0.066845 0.12697 0.180235
1157.5 0.033376249999999996 0.0666375 0.126575 0.1796625
1158.0 0.033273 0.06643 0.12618000000000001 0.17909
1158.5 0.03316975 0.0662225 0.125785 0.1785175
1159.0 0.0330665 0.066015 0.12539 0.177945
1159.5 0.03296325 0.0658075 0.12499500000000001 0.1773725
1160.0 0.03286 0.0656 0.1246 0.1768
1160.5 0.03275675 0.0653925 0.12420500000000001 0.1762275
1161.0 0.032653499999999995 0.065185 0.12381 0.175655
1161.5 0.032550249999999996 0.06497750000000001 0.12341500000000001 0.1750825
1162.0 0.032447 0.06477000000000001 0.12302 0.17451
1162.5 0.03234375 0.06456250000000001 0.12262500000000001 0.1739375
1163.0 0.0322405 0.06435500000000001 0.12223 0.173365
1163.5 0.03213725 0.06414750000000001 0.121835 0.17279250000000002
1164.0 0.032034 0.06394000000000001 0.12144 0.17222
1164.5 0.03193075 0.0637325 0.121045 0.1716475
1165.0 0.0318275 0.063525 0.12065000000000001 0.171075
1165.5 0.031724249999999996 0.0633175 0.120255 0.1705025
1166.0 0.031620999999999996 0.06311 0.11986000000000001 0.16993
1166.5 0.03151775 0.0629025 0.119465 0.1693575
1167.0 0.0314145 0.062695 0.11907000000000001 0.168785
1167.5 0.03131125 0.0624875 0.118675 0.1682125
1168.0 0.031208 0.06228 0.11828000000000001 0.16764
1168.5 0.03110475 0.0620725 0.117885 0.1670675
1169.0 0.031001499999999998 0.061865 0.11749000000000001 0.166495
1169.5 0.03089825 0.061657500000000004 0.117095 0.1659225
1170.0 0.030795 0.061450000000000005 0.1167 0.16535
1170.5 0.030691749999999997 0.061242500000000005 0.116305 0.1647775
1171.0 0.030588499999999998 0.061035000000000006 0.11591 0.164205
1171.5 0.03048525 0.06082750000000001 0.115515 0.16363250000000001
1172.0 0.030382 0.06062000000000001 0.11512 0.16306
1172.5 0.03027875 0.06041250000000001 0.11472500000000001 0.1624875
1173.0 0.0301755 0.060205 0.11433 0.161915
1173.5 0.03007225 0.0599975 0.11393500000000001 0.1613425
1174.0 0.029969 0.05979 0.11354 0.16077
1174.5 0.02986575 0.059582500000000004 0.113145 0.1601975
1175.0 0.029762499999999997 0.059375000000000004 0.11275 0.15962500000000002
1175.5 0.029659249999999998 0.059167500000000005 0.11235500000000001 0.1590525
1176.0 0.029556 0.058960000000000005 0.11196 0.15848
1176.5 0.02945275 0.0587525 0.111565 0.1579075
1177.0 0.0293495 0.058545 0.11117 0.157335
1177.5 0.029246249999999998 0.0583375 0.110775 0.1567625
1178.0 0.029143 0.05813 0.11038 0.15619
1178.5 0.02903975 0.0579225 0.109985 0.1556175
1179.0 0.0289365 0.057715 0.10959 0.155045
1179.5 0.028833249999999998 0.0575075 0.109195 0.1544725
1180.0 0.02873 0.057300000000000004 0.10880000000000001 0.1539
1180.5 0.02862675 0.057092500000000004 0.108405 0.1533275
1181.0 0.0285235 0.056885000000000005 0.10801 0.152755
1181.5 0.02842025 0.056677500000000006 0.107615 0.1521825
1182.0 0.028317 0.056470000000000006 0.10722000000000001 0.15161
1182.5 0.02821375 0.05626250000000001 0.106825 0.1510375
1183.0 0.0281105 0.056055 0.10643 0.15046500000000002
1183.5 0.028007249999999997 0.0558475 0.106035 0.1498925
1184.0 0.027903999999999998 0.05564 0.10564 0.14932
1184.5 0.02780075 0.0554325 0.105245 0.1487475
1185.0 0.0276975 0.055225 0.10485 0.148175
1185.5 0.02759425 0.055017500000000004 0.104455 0.1476025
1186.0 0.027491 0.054810000000000005 0.10406 0.14703
1186.5 0.02738775 0.0546025 0.10366500000000001 0.14645750000000002
1187.0 0.0272845 0.054395 0.10327 0.145885
1187.5 0.02718125 0.0541875 0.102875 0.1453125
1188.0 0.027077999999999998 0.05398 0.10248 0.14474
1188.5 0.02697475 0.0537725 0.10208500000000001 0.1441675
1189.0 0.0268715 0.053565 0.10169 0.143595
1189.5 0.02676825 0.0533575 0.101295 0.1430225
1190.0 0.026665 0.05315 0.1009 0.14245
1190.5 0.026561750000000002 0.0529425 0.10050500000000001 0.1418775
1191.0 0.0264585 0.052735000000000004 0.10011 0.14130500000000001
1191.5 0.02635525 0.052527500000000005 0.099715 0.1407325
1192.0 0.026251999999999998 0.052320000000000005 0.09931999999999999 0.14016
1192.5 0.02614875 0.052112500000000006 0.098925 0.1395875
1193.0 0.0260455 0.05190500000000001 0.09853 0.139015
1193.5 0.02594225 0.0516975 0.098135 0.1384425
1194.0 0.025839 0.05149 0.09774 0.13787
1194.5 0.02573575 0.0512825 0.097345 0.13729750000000002
1195.0 0.025632500000000003 0.051075 0.09695000000000001 0.13672499999999999
1195.5 0.02552925 0.0508675 0.096555 0.1361525
1196.0 0.025426 0.05066 0.09616 0.13558
1196.5 0.025322749999999998 0.0504525 0.095765 0.1350075
1197.0 0.0252195 0.050245 0.09537000000000001 0.134435
1197.5 0.02511625 0.0500375 0.094975 0.1338625
1198.0 0.025013 0.04983 0.09458 0.13329000000000002
1198.5 0.02490975 0.0496225 0.09418499999999999 0.1327175
1199.0 0.024806500000000002 0.049415 0.09379 0.132145
1199.5 0.02470325 0.0492075 0.093395 0.1315725
1200.0 0.0246 0.049 0.093 0.131
1200.5 0.02456375 0.04892825 0.09286225 0.1308075
1201.0 0.0245275 0.048856500000000004 0.0927245 0.130615
1201.5 0.02449125 0.04878475 0.09258675 0.1304225
1202.0 0.024455 0.048713 0.092449 0.13023
1202.5 0.02441875 0.048641250000000004 0.09231125 0.1300375
1203.0 0.0243825 0.0485695 0.0921735 0.12984500000000002
1203.5 0.02434625 0.04849775 0.09203575 0.1296525
1204.0 0.024310000000000002 0.048426000000000004 0.091898 0.12946
1204.5 0.02427375 0.04835425 0.09176025 0.1292675
1205.0 0.024237500000000002 0.0482825 0.0916225 0.129075
1205.5 0.02420125 0.048210750000000004 0.09148475 0.1288825
1206.0 0.024165 0.048139 0.091347 0.12869
1206.5 0.02412875 0.04806725 0.09120925 0.12849750000000001
1207.0 0.0240925 0.0479955 0.0910715 0.128305
1207.5 0.02405625 0.04792375 0.09093375 0.12811250000000002
1208.0 0.02402 0.047852 0.090796 0.12792
1208.5 0.02398375 0.04778025 0.09065825 0.1277275
1209.0 0.0239475 0.0477085 0.0905205 0.127535
1209.5 0.023911250000000002 0.04763675 0.09038275 0.1273425
1210.0 0.023875 0.047565 0.090245 0.12715
1210.5 0.02383875 0.04749325 0.09010725 0.1269575
1211.0 0.0238025 0.0474215 0.0899695 0.12676500000000002
1211.5 0.02376625 0.04734975 0.08983175 0.1265725
1212.0 0.02373 0.047278 0.089694 0.12638
1212.5 0.02369375 0.047206250000000005 0.08955625 0.1261875
1213.0 0.0236575 0.0471345 0.0894185 0.125995
1213.5 0.02362125 0.04706275 0.08928075 0.1258025
1214.0 0.023585000000000002 0.046991000000000005 0.089143 0.12561
1214.5 0.02354875 0.04691925 0.08900525 0.12541750000000002
1215.0 0.0235125 0.0468475 0.0888675 0.125225
1215.5 0.02347625 0.046775750000000005 0.08872975 0.1250325
1216.0 0.02344 0.046704 0.088592 0.12484
1216.5 0.02340375 0.04663225 0.08845425 0.12464750000000001
1217.0 0.0233675 0.046560500000000005 0.0883165 0.12445500000000001
1217.5 0.02333125 0.04648875 0.08817875 0.1242625
1218.0 0.023295 0.046417 0.08804100000000001 0.12407
1218.5 0.02325875 0.046345250000000004 0.08790325 0.1238775
1219.0 0.0232225 0.0462735 0.0877655 0.123685
1219.5 0.02318625 0.04620175 0.08762775 0.1234925
1220.0 0.02315 0.046130000000000004 0.08749 0.1233
1220.5 0.02311375 0.04605825 0.08735225 0.12310750000000001
1221.0 0.0230775 0.0459865 0.0872145 0.122915
1221.5 0.02304125 0.045914750000000004 0.08707675000000001 0.1227225
1222.0 0.023005 0.045843 0.086939 0.12253
1222.5 0.02296875 0.04577125 0.08680125 0.1223375
1223.0 0.0229325 0.045699500000000004 0.0866635 0.122145
1223.5 0.02289625 0.04562775 0.08652575 0.1219525
1224.0 0.022860000000000002 0.045556 0.086388 0.12176000000000001
1224.5 0.02282375 0.045484250000000004 0.08625025 0.12156750000000001
1225.0 0.0227875 0.0454125 0.08611250000000001 0.12137500000000001
1225.5 0.02275125 0.04534075 0.08597475 0.1211825
1226.0 0.022715 0.045269000000000004 0.085837 0.12099
1226.5 0.02267875 0.04519725 0.08569925 0.1207975
1227.0 0.0226425 0.0451255 0.0855615 0.120605
1227.5 0.02260625 0.045053750000000004 0.08542375 0.1204125
1228.0 0.02257 0.044982 0.085286 0.12022000000000001
1228.5 0.02253375 0.04491025 0.08514825000000001 0.12002750000000001
1229.0 0.0224975 0.0448385 0.0850105 0.119835
1229.5 0.022461250000000002 0.04476675 0.08487275 0.1196425
1230.0 0.022425 0.044695 0.084735 0.11945
1230.5 0.02238875 0.04462325 0.08459725 0.1192575
1231.0 0.0223525 0.0445515 0.0844595 0.119065
1231.5 0.02231625 0.04447975 0.08432175 0.1188725
1232.0 0.02228 0.044408 0.08418400000000001 0.11868000000000001
1232.5 0.02224375 0.04433625 0.08404625 0.1184875
1233.0 0.0222075 0.0442645 0.0839085 0.118295
1233.5 0.02217125 0.04419275 0.08377075 0.1181025
1234.0 0.022135000000000002 0.044121 0.083633 0.11791
1234.5 0.02209875 0.04404925 0.08349525000000001 0.1177175
1235.0 0.0220625 0.0439775 0.0833575 0.117525
1235.5 0.02202625 0.04390575 0.08321975000000001 0.1173325
1236.0 0.02199 0.043834 0.083082 0.11714000000000001
1236.5 0.02195375 0.04376225 0.08294425 0.11694750000000001
1237.0 0.0219175 0.0436905 0.0828065 0.116755
1237.5 0.02188125 0.04361875 0.08266875 0.1165625
1238.0 0.021845 0.043547 0.08253100000000001 0.11637
1238.5 0.021808750000000002 0.04347525 0.08239325 0.1161775
1239.0 0.0217725 0.0434035 0.08225550000000001 0.115985
1239.5 0.02173625 0.04333175 0.08211775 0.1157925
1240.0 0.0217 0.04326 0.08198 0.11560000000000001
1240.5 0.02166375 0.04318825 0.08184225 0.1154075
1241.0 0.0216275 0.0431165 0.0817045 0.115215
1241.5 0.02159125 0.04304475 0.08156675000000001 0.1150225
1242.0 0.021555 0.042973 0.081429 0.11483
1242.5 0.02151875 0.04290125 0.08129125000000001 0.1146375
1243.0 0.0214825 0.0428295 0.0811535 0.114445
1243.5 0.02144625 0.042757750000000004 0.08101575 0.1142525
1244.0 0.02141 0.042686 0.080878 0.11406
1244.5 0.02137375 0.04261425 0.08074025 0.1138675
1245.0 0.0213375 0.042542500000000004 0.08060250000000001 0.113675
1245.5 0.02130125 0.04247075 0.08046475 0.1134825
1246.0 0.021265 0.042399 0.08032700000000001 0.11329
1246.5 0.02122875 0.042327250000000004 0.08018925 0.1130975
1247.0 0.0211925 0.0422555 0.0800515 0.112905
1247.5 0.02115625 0.04218375 0.07991375 0.1127125
1248.0 0.02112 0.042112000000000004 0.079776 0.11252000000000001
1248.5 0.021083750000000002 0.04204025 0.07963825000000001 0.1123275
1249.0 0.0210475 0.0419685 0.0795005 0.112135
1249.5 0.021011250000000002 0.04189675 0.07936275000000001 0.1119425
1250.0 0.020975 0.041825 0.079225 0.11175
1250.5 0.02093875 0.04175325 0.07908725 0.1115575
1251.0 0.0209025 0.0416815 0.0789495 0.111365
1251.5 0.02086625 0.04160975 0.07881175 0.11117250000000001
1252.0 0.02083 0.041538 0.07867400000000001 0.11098
1252.5 0.02079375 0.04146625 0.07853625 0.1107875
1253.0 0.0207575 0.0413945 0.07839850000000001 0.110595
1253.5 0.02072125 0.04132275 0.07826075 0.1104025
1254.0 0.020685000000000002 0.041251 0.078123 0.11021
1254.5 0.02064875 0.04117925 0.07798525 0.1100175
1255.0 0.0206125 0.0411075 0.0778475 0.109825
1255.5 0.02057625 0.04103575 0.07770975000000001 0.10963250000000001
1256.0 0.02054 0.040964 0.077572 0.10944
1256.5 0.02050375 0.04089225 0.07743425 0.1092475
1257.0 0.0204675 0.0408205 0.0772965 0.109055
1257.5 0.02043125 0.04074875 0.07715875 0.1088625
1258.0 0.020395 0.040677 0.077021 0.10867
1258.5 0.020358750000000002 0.04060525 0.07688325 0.1084775
1259.0 0.0203225 0.0405335 0.07674550000000001 0.108285
1259.5 0.020286250000000002 0.04046175 0.07660775 0.10809250000000001
1260.0 0.02025 0.04039 0.07647 0.1079
1260.5 0.02021375 0.04031825 0.07633225 0.1077075
1261.0 0.0201775 0.0402465 0.0761945 0.107515
1261.5 0.02014125 0.04017475 0.07605675 0.1073225
1262.0 0.020105 0.040103 0.075919 0.10713
1262.5 0.02006875 0.040031250000000004 0.07578125 0.1069375
1263.0 0.0200325 0.0399595 0.0756435 0.106745
1263.5 0.01999625 0.03988775 0.07550575 0.1065525
1264.0 0.019960000000000002 0.039816000000000004 0.075368 0.10636
1264.5 0.01992375 0.03974425 0.07523025 0.1061675
1265.0 0.019887500000000002 0.0396725 0.0750925 0.105975
1265.5 0.01985125 0.039600750000000004 0.07495475 0.1057825
1266.0 0.019815 0.039529 0.074817 0.10559
1266.5 0.01977875 0.03945725 0.07467925 0.1053975
1267.0 0.0197425 0.039385500000000004 0.0745415 0.105205
1267.5 0.01970625 0.03931375 0.07440375 0.1050125
1268.0 0.01967 0.039242 0.074266 0.10482
1268.5 0.019633750000000002 0.039170250000000004 0.07412825 0.1046275
1269.0 0.0195975 0.0390985 0.0739905 0.104435
1269.5 0.019561250000000002 0.03902675 0.07385275 0.1042425
1270.0 0.019525 0.038955000000000004 0.073715 0.10405
1270.5 0.01948875 0.03888325 0.07357725 0.1038575
1271.0 0.0194525 0.0388115 0.0734395 0.10366500000000001
1271.5 0.01941625 0.03873975 0.07330175 0.1034725
1272.0 0.01938 0.038668 0.073164 0.10328
1272.5 0.01934375 0.03859625 0.07302625 0.1030875
1273.0 0.019307500000000002 0.0385245 0.0728885 0.102895
1273.5 0.01927125 0.03845275 0.07275075 0.1027025
1274.0 0.019235000000000002 0.038381 0.072613 0.10251
1274.5 0.01919875 0.03830925 0.07247525 0.1023175
1275.0 0.0191625 0.0382375 0.0723375 0.102125
1275.5 0.01912625 0.03816575 0.07219975 0.1019325
1276.0 0.01909 0.038094 0.072062 0.10174
1276.5 0.01905375 0.03802225 0.07192425 0.1015475
1277.0 0.0190175 0.0379505 0.0717865 0.101355
1277.5 0.01898125 0.03787875 0.07164875 0.1011625
1278.0 0.018945 0.037807 0.07151099999999999 0.10097
1278.5 0.018908750000000002 0.03773525 0.07137325 0.10077749999999999
1279.0 0.0188725 0.0376635 0.0712355 0.100585
1279.5 0.01883625 0.03759175 0.07109775 0.1003925
1280.0 0.0188 0.03752 0.07096 0.1002
1280.5 0.01876375 0.03744825 0.07082225 0.1000075
1281.0 0.0187275 0.0373765 0.0706845 0.099815
1281.5 0.01869125 0.03730475 0.07054674999999999 0.0996225
1282.0 0.018655 0.037233 0.070409 0.09943
1282.5 0.01861875 0.03716125 0.07027125 0.0992375
1283.0 0.018582500000000002 0.0370895 0.0701335 0.099045
1283.5 0.01854625 0.03701775 0.06999575 0.0988525
1284.0 0.01851 0.036946 0.069858 0.09866
1284.5 0.01847375 0.03687425 0.06972025 0.0984675
